Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,EducationOrdinalEncoded,Relationship_InRelationship,Relationship_NotInRelationship,Relationship_Undefined,ChildrenHome,RegencyInMonths,TotalSpent,DealSeeker,BuyerType_CatalogueBuyer,BuyerType_MixedBuyer,BuyerType_StoreBuyer,BuyerType_WebBuyer,VisitedWebsiteRecently,AcceptedOffer
77766,97,1004,59,265,115,59,27,2,11,10,11,6,47,5,1,0,0,1,22,1529,0,0,1,0,0,1,1
37929,49,202,2,46,3,2,10,2,4,2,5,7,29,5,0,1,0,0,17,265,0,0,0,1,0,1,1
86610,66,446,107,768,33,196,53,1,5,6,6,2,63,2,1,0,0,0,19,1603,0,0,1,0,0,1,0
80141,20,1184,102,673,52,40,40,1,7,4,10,6,28,4,1,0,0,0,14,2091,0,0,0,1,0,1,1
72635,54,390,22,323,104,35,107,1,6,8,6,3,59,3,1,0,0,0,22,981,0,1,0,0,0,1,1
69016,61,726,53,363,123,107,161,4,8,9,13,5,44,2,1,0,0,1,25,1533,1,0,0,1,0,1,0
20193,18,8,8,22,24,11,9,1,1,1,4,4,23,3,1,0,0,0,25,82,0,0,0,1,0,1,0
27573,45,50,15,110,39,15,15,4,5,1,4,8,39,2,1,0,0,1,21,244,1,0,0,0,1,1,0
15862,26,1,1,4,11,9,10,1,1,0,3,8,35,1,0,1,0,1,18,36,0,0,0,1,0,1,0
49544,0,308,0,73,0,0,23,2,5,1,8,7,38,5,1,0,0,1,13,404,0,0,0,1,0,1,0
33228,28,22,2,31,7,4,5,1,2,0,3,7,34,2,1,0,0,1,11,71,0,0,0,1,0,1,0
70440,49,690,117,499,76,102,88,1,5,10,7,3,36,2,1,0,0,0,16,1572,0,1,0,0,0,1,1
38232,84,43,5,28,7,6,33,4,3,1,3,5,43,2,1,0,0,1,11,122,1,0,1,0,0,1,0
22554,38,27,0,10,0,0,4,4,2,0,4,5,59,5,1,0,0,1,33,41,1,0,0,1,0,1,0
23536,53,6,0,3,0,0,1,1,0,0,3,3,31,5,1,0,0,1,9,10,0,0,0,1,0,1,0
49413,88,205,7,41,3,2,46,2,4,2,5,5,62,2,1,0,0,1,14,304,0,0,0,1,0,1,0
42231,99,24,0,8,0,1,4,1,1,0,3,5,45,2,1,0,0,1,9,37,0,0,0,1,0,1,0
78789,12,667,50,850,21,83,83,1,4,6,5,2,34,4,0,1,0,0,28,1754,0,1,0,0,0,1,1
56534,35,691,7,61,10,0,46,4,10,4,7,8,46,2,1,0,0,1,17,815,1,0,0,0,1,1,1
58350,5,493,26,206,116,80,80,4,8,3,12,6,43,2,0,1,0,1,21,1001,1,0,0,1,0,1,0
81217,77,493,70,324,146,40,84,1,3,7,11,1,25,2,0,1,0,0,17,1157,0,0,0,1,0,1,0
49090,45,494,5,82,7,0,100,3,7,2,9,7,63,2,0,1,0,1,17,688,1,0,0,1,0,1,0
61787,71,621,73,414,78,48,85,1,8,4,6,5,27,4,0,1,0,0,18,1319,0,0,0,0,1,1,0
18169,40,9,0,5,0,0,7,1,1,0,2,8,29,5,1,0,0,1,22,21,0,0,0,1,0,1,0
24336,82,1,6,2,8,2,12,1,1,0,2,7,33,3,0,1,0,1,28,31,0,0,0,1,0,1,0
18222,70,12,4,19,12,6,14,1,2,0,3,8,24,2,1,0,0,0,24,67,0,0,0,1,0,1,0
62335,87,243,131,217,85,6,26,2,3,3,13,2,62,2,0,1,0,1,19,708,0,0,0,1,0,1,0
42033,95,11,1,4,2,0,7,1,1,0,2,7,43,3,1,0,0,1,27,25,0,0,0,1,0,1,0
86580,72,532,21,127,26,20,20,0,4,2,5,1,31,5,1,0,0,0,22,746,0,0,0,1,0,1,1
41437,5,29,0,2,0,0,1,1,1,0,3,7,57,5,0,1,0,1,27,32,0,0,0,1,0,1,0
73705,86,612,91,520,258,107,107,2,9,6,8,5,63,4,0,1,0,1,8,1695,0,0,0,0,1,1,0
61064,80,387,126,342,0,45,180,5,8,4,11,6,38,2,1,0,0,1,28,1080,1,0,0,1,0,1,0
38452,62,56,0,14,0,0,2,3,3,0,3,7,59,4,1,0,0,1,9,72,1,0,1,0,0,1,0
18358,49,6,8,19,16,4,4,3,3,0,4,7,25,2,0,1,0,1,13,57,1,0,0,1,0,1,0
55012,85,582,0,65,0,0,13,6,8,2,9,5,41,5,1,0,0,1,9,660,1,0,0,1,0,1,0
9722,7,6,17,16,6,16,42,4,3,1,3,8,41,1,1,0,0,1,34,103,1,0,1,0,0,1,1
38175,6,70,6,69,2,3,3,3,3,1,4,7,30,5,1,0,0,1,15,153,1,0,0,1,0,1,0
58656,25,962,12,194,16,24,12,4,7,8,13,6,58,4,1,0,0,1,27,1220,1,0,0,1,0,1,1
52117,55,112,10,107,30,0,20,2,5,2,4,7,49,2,1,0,0,1,28,279,0,0,0,0,1,1,0
64813,81,293,0,124,179,97,52,1,7,2,10,5,36,2,1,0,0,1,11,745,0,0,0,1,0,1,0
54222,98,199,12,31,3,12,7,1,3,3,5,3,41,5,1,0,0,1,12,264,0,0,0,1,0,1,0
83512,31,1060,61,835,80,20,101,1,4,7,10,1,28,2,1,0,0,0,6,2157,0,0,0,1,0,1,1
77520,30,940,44,396,0,88,58,1,8,7,7,4,55,4,1,0,0,1,16,1526,0,0,0,0,1,1,1
41154,98,44,2,11,2,3,7,1,1,0,4,5,36,2,1,0,0,1,16,69,0,0,0,1,0,1,0
80398,92,342,51,936,207,35,26,1,5,8,12,3,48,2,1,0,0,0,26,1597,0,0,0,1,0,1,1
18746,41,2,10,11,12,9,20,2,3,0,3,6,22,1,0,1,0,1,7,64,0,0,1,0,0,1,0
35196,68,75,12,141,43,39,187,6,6,1,5,8,30,2,1,0,0,1,25,497,1,0,0,0,1,1,0
60230,78,520,20,367,39,81,40,2,6,3,6,5,58,2,0,1,0,1,19,1067,0,0,1,0,0,1,0
22108,46,5,3,9,6,2,6,2,2,0,3,7,37,2,1,0,0,1,5,31,0,0,0,1,0,1,0
44392,71,87,5,71,7,12,29,5,4,1,4,7,40,2,1,0,0,1,19,211,1,0,1,0,0,1,0
55424,6,462,61,184,10,53,107,4,7,5,9,6,38,5,1,0,0,1,25,877,1,0,0,1,0,1,1
17688,82,2,2,1,3,1,2,1,1,0,2,8,35,2,1,0,0,1,23,11,0,0,0,1,0,1,0
92491,71,979,44,935,29,25,22,1,7,5,12,3,31,5,1,0,0,0,24,2034,0,0,0,1,0,1,1
90273,32,704,129,853,120,74,111,1,5,6,7,2,23,2,0,1,0,0,12,1991,0,0,0,1,0,1,1
82571,28,861,31,558,62,95,79,0,6,5,13,2,52,5,0,1,0,0,11,1686,0,0,0,1,0,1,1
38513,20,172,3,115,16,0,18,5,6,1,5,8,32,5,0,1,0,1,11,324,1,0,0,0,1,1,1
16653,10,5,7,31,15,4,7,3,2,1,3,6,35,4,0,1,0,1,8,69,1,0,0,1,0,1,1
42586,7,194,2,56,0,0,0,5,4,1,6,8,59,2,1,0,0,1,26,252,1,0,0,1,0,1,1
23529,67,9,7,13,3,2,20,1,1,1,2,6,49,1,0,1,0,1,18,54,0,0,0,1,0,1,0
74881,48,505,72,270,36,27,54,4,9,2,12,5,53,4,1,0,0,1,17,964,1,0,0,1,0,1,0
71107,61,533,10,217,198,174,195,2,7,6,13,4,63,2,1,0,0,1,22,1327,0,0,0,1,0,1,0
46910,36,48,0,14,0,0,6,2,2,0,3,6,50,5,1,0,0,1,9,68,0,0,0,1,0,1,0
18690,77,6,1,7,23,4,19,1,1,1,2,8,55,2,1,0,0,0,24,60,0,0,0,1,0,1,0
37244,90,18,2,10,0,0,25,1,1,1,2,7,59,2,0,1,0,1,20,55,0,0,0,1,0,1,1
82427,35,482,147,509,104,107,107,1,3,5,12,1,48,2,1,0,0,0,1,1456,0,0,0,1,0,1,1
75342,38,204,97,97,21,118,26,1,5,2,10,4,56,3,0,1,0,1,19,563,0,0,0,1,0,1,0
70044,46,1073,0,250,153,14,14,4,7,10,5,5,60,2,0,1,0,1,22,1504,1,1,0,0,0,1,0
79146,33,245,16,223,21,43,16,2,8,1,8,6,47,2,0,1,0,1,8,564,0,0,1,0,0,1,0
77437,70,560,21,442,29,44,29,1,4,5,13,1,51,2,1,0,0,0,13,1125,0,0,0,1,0,1,1
54984,51,173,13,131,32,3,6,4,6,1,6,7,55,2,1,0,0,1,7,358,1,0,1,0,0,1,1
42403,18,22,1,11,0,5,3,1,1,0,3,8,43,5,1,0,0,1,13,42,0,0,0,1,0,1,0
55761,97,136,1,12,0,3,32,2,4,1,3,6,50,2,1,0,0,1,8,184,0,0,0,0,1,1,1
37292,32,275,0,86,10,23,66,5,6,3,5,8,31,2,1,0,0,1,20,460,1,0,0,0,1,1,0
45576,9,56,19,29,2,14,25,1,3,1,3,8,69,5,0,1,0,0,7,145,0,0,1,0,0,1,1
70321,6,303,23,751,82,26,191,1,6,5,13,4,67,2,1,0,0,0,23,1376,0,0,0,1,0,1,1
58086,80,708,7,62,0,0,15,2,11,3,7,8,45,5,0,1,0,1,23,792,0,0,0,0,1,1,0
81795,74,324,132,693,27,118,88,1,4,11,7,2,62,2,1,0,0,0,26,1382,0,1,0,0,0,1,0
28389,49,1,5,3,7,4,8,1,1,0,2,7,67,1,1,0,0,0,25,28,0,0,0,1,0,1,0
66835,21,620,26,195,34,17,141,1,6,4,13,2,68,4,1,0,0,0,15,1033,0,0,0,1,0,1,0
69901,95,312,21,206,102,92,149,3,7,3,10,5,45,2,0,1,0,1,19,882,1,0,0,1,0,1,0
80360,56,1493,86,454,112,43,43,2,4,4,5,2,65,5,1,0,0,0,22,2231,0,0,0,1,0,1,1
63342,48,918,21,118,13,10,21,3,8,3,5,6,53,5,1,0,0,1,26,1101,1,0,0,0,1,1,1
44989,26,98,0,106,49,10,106,5,5,1,5,6,40,2,1,0,0,1,24,369,1,0,1,0,0,1,0
31859,3,3,4,7,15,8,11,1,1,0,3,7,34,3,0,1,0,1,10,48,0,0,0,1,0,1,0
51569,39,380,0,47,6,0,34,4,7,1,7,8,65,5,0,1,0,1,13,467,1,0,1,0,0,1,1
30372,33,15,0,12,7,3,7,3,2,0,3,7,43,2,0,1,0,1,24,44,1,0,0,1,0,1,0
16014,42,3,9,4,7,8,7,4,1,1,4,3,35,1,0,1,0,1,21,38,1,0,0,1,0,1,0
41120,80,24,2,23,0,8,24,3,2,1,3,6,46,2,1,0,0,1,18,81,1,0,0,1,0,1,0
39763,9,80,1,60,4,6,16,2,5,1,2,9,43,4,0,1,0,1,20,167,0,0,0,0,1,1,1
38725,52,31,0,6,2,1,5,2,1,0,4,4,59,5,1,0,0,1,3,45,0,0,0,1,0,1,0
77981,78,138,120,204,16,126,60,3,7,4,7,5,42,2,1,0,0,1,19,664,1,0,1,0,0,1,0
62905,68,166,75,96,119,107,59,3,7,2,8,4,50,3,1,0,0,1,14,622,1,0,0,1,0,1,0
13533,45,12,3,8,8,0,17,2,2,0,3,7,35,3,0,1,0,1,15,48,0,0,0,1,0,1,0
59481,47,178,3,85,71,66,58,2,3,3,8,2,39,2,1,0,0,1,14,461,0,0,0,1,0,1,0
72117,34,707,20,171,65,60,50,1,9,7,9,5,37,2,1,0,0,1,16,1073,0,0,1,0,0,1,0
21955,81,5,1,7,17,14,11,2,2,1,3,6,28,3,1,0,0,1,17,55,0,0,0,1,0,1,0
67131,72,465,71,250,93,35,62,3,9,2,12,6,58,2,1,0,0,1,21,976,1,0,0,1,0,1,0
36802,23,16,1,2,0,0,1,1,1,0,3,5,34,5,0,1,0,1,6,20,0,0,0,1,0,1,0
71853,29,358,108,413,141,97,32,1,2,8,6,1,32,2,1,0,0,0,17,1149,0,1,0,0,0,1,0
28249,80,1,9,7,2,14,10,1,2,0,3,6,53,1,1,0,0,0,6,43,0,0,0,1,0,1,0
47808,30,123,1,26,2,0,72,2,3,2,3,7,39,4,1,0,0,1,14,224,0,0,1,0,0,1,1
25509,15,40,3,30,10,7,11,3,3,0,3,9,40,5,0,1,0,1,27,101,1,0,1,0,0,1,1
51012,86,102,9,63,2,9,24,1,4,1,4,6,68,5,1,0,0,0,20,209,0,0,1,0,0,1,0
70596,68,347,44,534,17,0,26,1,3,5,12,2,29,2,0,1,0,0,31,968,0,0,0,1,0,1,0
85431,54,376,53,462,168,53,53,1,2,7,7,0,62,5,1,0,0,0,17,1165,0,0,1,0,0,0,0
42664,44,21,0,3,0,0,0,1,1,0,3,6,47,2,1,0,0,1,9,24,0,0,0,1,0,1,0
42586,7,194,2,56,0,0,0,5,4,1,6,8,59,2,1,0,0,1,26,252,1,0,0,1,0,1,1
29760,87,64,4,68,7,5,17,4,3,1,4,8,29,2,0,1,0,1,28,165,1,0,0,1,0,1,0
28973,59,206,0,46,3,2,12,2,5,1,5,8,37,5,1,0,0,0,26,269,0,0,1,0,0,1,0
39435,16,71,0,18,0,0,13,1,3,1,2,7,41,5,1,0,0,1,18,102,0,0,0,0,1,1,0
65370,1,71,22,112,138,89,29,1,2,3,13,1,30,3,1,0,0,0,23,461,0,0,0,1,0,1,0
20194,64,0,4,7,11,10,15,2,2,0,3,6,35,1,0,1,0,1,24,47,0,0,0,1,0,1,0
42473,72,93,1,21,0,4,25,3,2,1,4,5,38,5,0,1,0,1,10,144,1,0,0,1,0,1,0
64590,98,920,138,168,36,46,30,1,9,4,10,6,46,2,1,0,0,0,26,1338,0,0,0,1,0,1,0
71232,91,653,17,170,34,26,17,2,11,2,10,7,55,2,1,0,0,1,13,917,0,0,0,0,1,1,0
34600,8,199,33,60,8,3,15,5,5,2,5,8,43,2,1,0,0,1,24,318,1,0,1,0,0,1,1
46904,20,153,4,56,0,9,31,4,5,1,4,8,47,2,0,1,0,1,33,253,1,0,0,0,1,1,0
49094,6,376,0,38,11,8,69,5,6,3,6,6,41,2,1,0,0,1,27,502,1,0,1,0,0,1,0
36075,54,46,0,30,12,1,30,1,2,0,4,6,31,2,1,0,0,1,15,119,0,0,0,1,0,1,0
60839,72,600,21,128,223,150,128,13,2,2,12,8,35,3,1,0,0,1,28,1250,1,0,0,1,0,1,0
77298,46,425,115,292,23,35,79,1,6,6,11,3,35,2,1,0,0,1,22,969,0,0,0,1,0,1,0
34026,11,18,6,15,12,8,17,3,2,1,3,5,64,2,1,0,0,1,19,76,1,0,0,1,0,1,0
48918,21,52,0,9,0,0,1,2,1,0,4,4,51,5,0,1,0,1,1,62,0,0,0,1,0,1,0
82122,89,734,22,350,151,25,100,1,3,9,13,1,52,3,1,0,0,0,16,1382,0,0,0,1,0,1,1
37697,82,34,6,21,11,4,8,1,2,1,3,6,38,2,0,1,0,1,6,84,0,0,0,1,0,1,0
34074,69,135,1,41,10,1,67,5,3,3,3,6,62,2,1,0,0,1,17,255,1,0,1,0,0,1,1
28520,55,11,0,10,0,2,20,1,1,1,2,6,54,4,1,0,0,1,18,43,0,0,0,1,0,1,0
62535,13,163,48,90,0,45,52,1,3,2,8,3,59,2,0,1,0,1,21,398,0,0,0,1,0,1,0
36273,80,29,3,30,3,2,9,2,3,0,3,6,37,4,0,1,0,1,8,76,0,0,1,0,0,1,0
63404,97,734,26,70,11,44,17,2,6,3,4,4,50,2,1,0,0,1,7,902,0,0,0,0,1,1,1
75774,27,340,21,134,258,14,56,1,7,5,8,4,33,3,1,0,0,1,11,823,0,0,0,1,0,1,0
78416,99,453,38,279,188,38,183,2,7,7,10,3,38,2,1,0,0,1,6,1179,0,0,0,1,0,1,0
75702,87,1073,0,629,145,37,37,1,10,5,13,6,40,2,1,0,0,1,26,1921,0,0,0,1,0,1,1
59385,85,135,0,10,0,4,36,2,3,1,4,5,63,4,1,0,0,1,20,185,0,0,0,1,0,1,0
37070,30,231,7,137,4,15,39,9,5,1,8,7,48,2,0,1,0,1,21,433,1,0,0,1,0,1,1
44689,82,18,0,5,0,0,11,2,1,1,2,7,63,2,1,0,0,1,3,34,0,0,0,1,0,1,1
53977,21,620,16,165,0,24,82,5,5,5,12,5,56,2,1,0,0,1,17,907,1,0,0,1,0,1,0
7144,92,81,4,33,5,2,291,0,23,1,1,0,48,5,0,1,0,1,17,416,0,0,0,0,1,0,0
18701,95,12,4,2,10,6,10,4,2,0,4,5,50,2,0,1,0,1,21,44,1,0,0,1,0,1,0
90369,2,292,51,981,224,23,17,1,4,6,6,1,58,2,1,0,0,0,8,1588,0,0,1,0,0,1,1
63159,74,965,34,586,89,86,37,1,3,5,8,3,40,5,0,1,0,0,31,1797,0,0,0,1,0,1,1
37758,49,27,2,10,0,0,1,2,1,0,3,8,48,2,1,0,0,1,32,40,0,0,0,1,0,1,0
46757,71,777,30,163,0,51,122,6,4,4,7,9,51,5,0,1,0,1,25,1143,1,0,0,1,0,1,0
79734,72,572,8,232,23,62,17,1,4,3,6,1,45,4,1,0,0,0,6,914,0,0,0,1,0,1,1
63207,68,438,169,565,91,169,70,1,2,3,6,7,22,2,1,0,0,0,23,1502,0,0,0,1,0,1,1
72071,4,531,69,300,150,138,150,3,5,4,8,2,60,2,0,1,0,1,22,1338,1,0,0,1,0,1,0
21840,80,17,0,9,0,0,1,1,1,0,3,9,31,5,1,0,0,1,17,27,0,0,0,1,0,1,0
58582,15,402,35,106,101,77,42,2,9,2,9,5,32,3,1,0,0,1,15,763,0,0,1,0,0,1,1
72282,70,503,27,419,90,139,153,1,5,7,9,7,63,2,0,1,0,0,17,1331,0,0,0,1,0,1,1
50387,91,369,9,87,12,14,34,3,6,2,8,5,58,2,1,0,0,1,16,525,1,0,0,1,0,1,0
32583,10,5,0,3,0,0,1,1,1,0,2,7,53,5,1,0,0,1,6,9,0,0,0,1,0,1,0
62568,99,362,17,398,80,35,61,3,5,3,5,4,52,2,1,0,0,1,6,953,1,0,1,0,0,1,1
44635,25,56,0,9,0,0,3,2,2,0,3,7,43,4,0,1,0,1,13,68,0,0,0,1,0,1,0
33316,34,79,1,31,4,4,12,3,2,1,4,6,43,4,0,1,0,1,20,131,1,0,0,1,0,1,0
63967,57,387,84,141,73,35,162,3,4,4,12,2,46,2,1,0,0,1,15,882,1,0,0,1,0,1,0
52513,84,367,17,241,104,188,232,2,9,5,9,7,36,3,1,0,0,0,32,1149,0,0,1,0,0,1,0
25293,51,15,0,11,0,2,9,1,1,1,2,8,45,2,1,0,0,1,15,37,0,0,0,1,0,1,0
54111,97,267,6,54,8,3,50,2,5,2,6,5,49,5,0,1,0,1,16,388,0,0,0,1,0,1,0
78394,13,298,27,697,216,24,166,1,4,6,5,2,28,2,1,0,0,0,22,1428,0,1,0,0,0,1,1
80739,92,674,92,736,39,0,92,1,3,11,9,1,56,4,1,0,0,0,19,1633,0,1,0,0,0,1,0
22669,30,16,14,36,37,22,48,3,4,1,2,9,39,4,1,0,0,1,19,173,1,0,0,0,1,1,1
29236,30,37,4,24,16,9,9,2,4,0,3,9,27,2,0,1,0,1,16,99,0,0,0,0,1,1,0
44911,11,159,0,22,2,1,31,3,4,1,4,7,55,2,1,0,0,1,21,215,1,0,1,0,0,1,0
54693,72,686,17,142,23,26,35,8,6,4,13,6,52,5,1,0,0,1,22,929,1,0,0,1,0,1,0
48186,39,97,3,66,12,7,34,3,4,1,4,7,40,2,1,0,0,1,9,219,1,0,1,0,0,1,0
54809,0,63,6,57,13,13,22,4,2,1,5,4,37,2,1,0,0,1,13,174,1,0,0,1,0,1,1
41580,15,56,5,24,4,0,3,3,2,1,3,5,36,2,1,0,0,1,26,92,1,0,0,1,0,1,0
80336,12,209,19,456,160,142,66,1,2,9,13,1,44,5,1,0,0,0,15,1052,0,0,0,1,0,1,0
47743,56,198,2,43,0,12,20,3,4,1,6,6,57,2,1,0,0,1,21,275,1,0,0,1,0,1,1
62972,39,313,15,47,20,0,192,2,7,4,3,6,59,3,1,0,0,1,33,587,0,0,0,0,1,1,0
57333,55,941,14,397,76,58,176,11,8,5,9,6,60,5,0,1,0,1,27,1662,1,0,0,1,0,1,1
32313,60,86,4,56,2,4,7,3,4,0,4,9,32,5,1,0,0,1,14,159,1,0,1,0,0,1,0
84953,73,167,48,602,63,72,72,1,3,10,4,2,61,4,0,1,0,0,22,1024,0,1,0,0,0,1,1
27071,90,8,3,19,0,2,3,2,2,0,3,6,46,4,0,1,0,1,8,35,0,0,0,1,0,1,0
68148,86,389,66,408,37,57,85,1,4,4,6,2,57,4,1,0,0,0,16,1042,0,0,0,1,0,1,0
65735,37,239,7,119,4,15,11,5,6,2,6,7,49,4,1,0,0,1,17,395,1,0,1,0,0,1,0
86836,7,179,21,273,0,21,63,1,6,10,6,5,39,5,1,0,0,0,24,557,0,1,0,0,0,1,1
4023,29,5,0,1,1,1,1,15,0,0,0,19,51,5,1,0,0,1,6,9,1,0,1,0,0,1,0
30093,19,2,6,28,13,4,16,1,2,0,3,7,24,2,1,0,0,0,16,69,0,0,0,1,0,1,0
57705,14,383,0,53,6,4,40,3,8,1,6,6,48,5,1,0,0,1,2,486,1,0,0,0,1,1,0
25008,72,2,8,8,6,1,9,2,1,0,3,8,26,2,0,1,0,1,11,34,0,0,0,1,0,1,0
83257,56,536,27,590,38,107,67,1,5,10,12,6,19,3,0,1,0,0,27,1365,0,0,0,1,0,1,1
22280,85,2,1,4,3,1,2,1,1,0,2,8,39,2,1,0,0,1,19,13,0,0,0,1,0,1,0
72159,62,322,53,899,34,40,53,1,4,6,10,2,36,5,1,0,0,0,26,1401,0,0,0,1,0,1,0
64260,1,539,169,816,20,0,30,1,4,5,4,3,53,2,1,0,0,0,14,1574,0,1,0,0,0,1,1
82733,28,712,50,420,65,38,38,1,8,4,7,4,30,5,0,1,0,0,14,1323,0,0,0,0,1,1,1
74290,70,1121,0,72,0,12,12,4,10,8,10,6,43,4,0,1,0,1,12,1217,1,0,1,0,0,1,1
58217,84,68,1,13,3,5,13,1,2,0,4,6,63,4,0,1,0,1,25,103,0,0,0,1,0,1,0
21024,89,36,4,18,6,2,18,1,2,0,4,7,38,4,1,0,0,0,20,84,0,0,0,1,0,1,0
70116,73,707,44,603,95,58,29,1,2,8,12,1,42,5,1,0,0,0,23,1536,0,0,0,1,0,1,0
54006,42,174,77,203,6,24,97,2,8,1,7,7,29,2,1,0,0,1,27,581,0,0,0,0,1,1,0
69063,16,666,35,124,69,8,26,1,5,3,5,3,48,5,1,0,0,1,29,928,0,0,1,0,0,1,0
11448,16,0,0,0,6,2,6,1,1,0,2,6,39,3,0,1,0,0,12,14,0,0,0,1,0,1,0
61825,56,162,50,100,55,30,27,1,4,2,8,4,35,2,0,1,0,1,17,424,0,0,0,1,0,1,0
70886,65,407,70,239,103,88,53,1,5,4,4,2,43,2,1,0,0,1,14,960,0,0,0,0,1,1,0
69109,10,823,25,459,124,29,95,1,6,6,7,4,32,2,1,0,0,0,27,1555,0,0,0,1,0,1,1
60208,13,488,23,71,15,0,59,11,8,3,7,7,41,2,0,1,0,1,29,656,1,0,0,0,1,1,1
32889,78,28,0,13,4,2,8,3,2,1,3,5,46,4,1,0,0,1,18,55,1,0,0,1,0,1,0
34738,51,3,2,10,3,0,2,1,1,0,3,6,30,2,0,1,0,1,2,20,0,0,0,1,0,1,0
30538,27,284,0,52,8,3,20,4,9,0,4,10,43,4,1,0,0,1,35,367,1,0,0,0,1,1,0
82326,30,938,142,754,159,81,183,1,5,10,6,2,37,3,1,0,0,0,3,2257,0,1,0,0,0,1,1
26642,71,13,2,15,2,2,8,2,2,0,3,6,47,5,0,1,0,1,12,42,0,0,0,1,0,1,0
69932,97,412,172,153,150,105,57,2,7,6,11,4,50,2,0,1,0,1,13,1049,0,0,0,1,0,1,0
44503,83,31,1,8,0,0,8,2,2,0,3,6,42,2,0,1,0,1,8,48,0,0,0,1,0,1,0
60200,3,502,19,132,0,6,26,6,6,2,11,6,66,5,0,1,0,1,23,685,1,0,0,1,0,1,0
49638,71,18,10,3,3,5,0,1,1,0,3,2,62,2,0,1,0,1,8,39,0,0,0,1,0,1,0
23830,3,1,8,6,4,8,16,1,1,0,3,7,27,3,0,1,0,0,6,43,0,0,0,1,0,1,0
33051,15,100,71,243,108,94,219,3,9,1,8,9,55,4,0,1,0,0,28,835,1,0,0,0,1,1,1
72905,52,407,114,445,181,165,203,1,3,7,9,1,56,2,1,0,0,0,11,1515,0,0,0,1,0,1,1
69702,8,664,9,240,50,19,57,2,7,7,10,4,63,5,1,0,0,1,22,1039,0,0,0,1,0,1,0
70300,89,1045,61,338,60,46,46,3,5,5,13,8,39,2,0,1,0,1,17,1596,1,0,0,1,0,1,0
70643,66,1218,107,304,23,143,33,1,5,8,4,6,30,5,1,0,0,0,26,1828,0,1,0,0,0,1,1
30396,22,15,0,6,0,1,12,2,1,1,2,7,45,5,1,0,0,1,8,34,0,0,0,1,0,1,1
50616,56,128,0,16,0,1,4,2,4,0,4,7,46,5,0,1,0,1,8,149,0,0,1,0,0,1,0
62772,74,581,49,157,43,8,108,1,5,6,11,2,45,4,0,1,0,1,19,946,0,0,0,1,0,1,1
30298,48,6,3,12,6,1,0,1,1,1,3,3,29,5,0,1,0,0,7,28,0,0,0,1,0,1,0
52413,67,185,8,133,56,56,12,2,7,1,7,7,30,2,0,1,0,1,33,450,0,0,1,0,0,1,0
44155,24,22,1,9,0,0,14,1,1,1,2,4,57,5,1,0,0,1,11,46,0,0,0,1,0,1,0
86979,67,584,100,835,65,83,35,1,5,5,5,2,43,5,0,1,0,0,17,1702,0,0,1,0,0,1,1
76532,38,355,30,177,90,138,30,4,9,5,7,5,39,2,1,0,0,1,15,820,1,0,0,0,1,1,0
42081,86,175,10,110,54,6,27,2,6,3,4,6,32,2,1,0,0,1,22,382,0,0,0,0,1,1,1
67546,90,864,134,768,150,38,172,1,4,10,5,3,26,5,1,0,0,0,28,2126,0,1,0,0,0,1,0
88420,87,957,153,612,99,95,153,1,4,7,8,1,25,4,1,0,0,0,11,2069,0,0,0,1,0,1,1
31158,62,25,6,16,20,0,5,2,2,0,3,8,29,2,1,0,0,1,23,72,0,0,0,1,0,1,0
61671,23,641,7,56,0,0,28,8,10,4,6,8,46,2,0,1,0,1,10,732,1,0,0,0,1,1,1
69719,99,273,86,208,177,14,43,1,2,3,5,1,40,2,0,1,0,0,7,801,0,0,0,1,0,1,0
49160,29,122,21,43,25,10,15,2,3,1,6,6,65,2,0,1,0,1,14,236,0,0,0,1,0,1,0
24882,52,1,4,10,29,0,36,1,1,1,2,6,36,1,1,0,0,1,27,80,0,0,0,1,0,1,1
90933,90,1020,31,430,62,63,79,1,4,6,4,1,60,5,0,1,0,0,9,1685,0,1,0,0,0,1,1
113734,9,6,2,3,1,262,3,0,27,0,0,1,69,5,0,1,0,0,7,277,0,0,0,0,1,1,0
59292,71,378,14,68,19,14,14,2,3,5,8,3,64,5,1,0,0,1,18,507,0,0,0,1,0,1,0
45759,13,42,1,18,3,0,4,2,2,0,3,7,50,5,1,0,0,1,22,68,0,0,0,1,0,1,0
22148,16,15,5,14,0,4,11,1,1,0,3,7,31,2,0,1,0,0,8,49,0,0,0,1,0,1,0
73395,94,272,7,80,20,7,11,1,4,4,6,2,27,4,1,0,0,0,9,397,0,0,0,1,0,1,0
29819,77,9,1,24,2,1,2,3,3,0,3,6,43,2,0,1,0,1,14,39,1,0,1,0,0,1,0
45688,20,279,0,18,0,0,9,2,3,1,8,4,46,2,1,0,0,1,11,306,0,0,0,1,0,1,1
62820,51,398,61,265,138,61,53,1,3,4,6,1,60,2,1,0,0,0,14,976,0,0,0,1,0,1,0
60491,81,637,47,237,12,19,76,4,6,11,7,5,43,5,1,0,0,1,18,1028,1,1,0,0,0,1,0
33235,71,45,0,16,2,1,6,1,3,0,3,7,28,2,1,0,0,1,8,70,0,0,1,0,0,1,0
